"ES","obsES","nsub","corr","Nvar","power","PC","powerbase","Nvar_gain","PC_gain"
"0",-0.0094,50,"0.2","N8",0.023,0.002,0.0453677798468892,-0.0223677798468892,-0.0433677798468892
"0",-0.003,50,"0.4","N8",0.036,0.01,0.0484823339507656,-0.0124823339507656,-0.0384823339507656
"0",0.0157,50,"0.6","N8",0.032,0.018,0.0585697600031645,-0.0265697600031645,-0.0405697600031645
"0",0.0086,50,"0.8","N8",0.056,0.028,0.0545612790864234,0.00143872091357661,-0.0265612790864234
"0",-0.0056,80,"0","N8",0.057,0.002,0.0464670017187219,0.0105329982812781,-0.0444670017187219
"0",0.004,80,"0.2","N8",0.022,0.002,0.0526522911583864,-0.0306522911583864,-0.0506522911583864
"0",-0.0056,80,"0.4","N8",0.037,0.003,0.0464670017187219,-0.00946700171872187,-0.0434670017187219
"0",0.0092,80,"0.6","N8",0.04,0.023,0.0562657974947889,-0.0162657974947889,-0.0332657974947889
"0",0.0019,80,"0.8","N8",0.037,0.021,0.0512462443534359,-0.0142462443534359,-0.0302462443534359
"0",-0.0014,110,"0","N8",0.039,0.002,0.0489415481058668,-0.00994154810586682,-0.0469415481058668
"0",-0.0043,110,"0.2","N8",0.029,0.004,0.0468060112862064,-0.0178060112862064,-0.0428060112862064
"0",-0.0017,110,"0.4","N8",0.034,0.009,0.0487170827457398,-0.0147170827457398,-0.0397170827457398
"0",0.0025,110,"0.6","N8",0.028,0.016,0.0519354233454602,-0.0239354233454602,-0.0359354233454602
"0",-4e-04,110,"0.8","N8",0.039,0.021,0.0496957391900033,-0.0106957391900033,-0.0286957391900033
"0.3",-7e-04,20,"0","N8",0.076,0.007,0.0497761292479744,0.0262238707520256,-0.0427761292479744
"0.3",0.1354,20,"0.2","N8",0.096,0.02,0.110426922804357,-0.0144269228043567,-0.0904269228043567
"0.3",0.1844,20,"0.4","N8",0.169,0.047,0.141845709173815,0.0271542908261849,-0.0948457091738151
"0.3",0.2336,20,"0.6","N8",0.16,0.087,0.178982017583802,-0.0189820175838019,-0.091982017583802
"0.3",0.2393,20,"0.8","N8",0.191,0.108,0.183648498060673,0.00735150193932727,-0.0756484980606727
"0.3",-0.0066,50,"0","N8",0.076,0.002,0.0467100059862365,0.0292899940137635,-0.0447100059862365
"0.3",0.1343,50,"0.2","N8",0.166,0.034,0.164041638869946,0.00195836113005418,-0.130041638869946
"0.3",0.1939,50,"0.4","N8",0.335,0.098,0.247606386569371,0.0873936134306294,-0.149606386569371
"0.3",0.2382,50,"0.6","N8",0.339,0.196,0.32201397729113,0.0169860227088703,-0.12601397729113
"0.3",0.2615,50,"0.8","N8",0.389,0.266,0.364528020305439,0.0244719796945606,-0.0985280203054394
"0.3",0.0013,80,"0","N8",0.057,0.001,0.0508500514077108,0.00614994859228919,-0.0498500514077108
"0.3",0.1284,80,"0.2","N8",0.256,0.057,0.201505710258423,0.0544942897415769,-0.144505710258423
"0.3",0.1872,80,"0.4","N8",0.462,0.157,0.320620082072895,0.141379917927105,-0.163620082072895
"0.3",0.2339,80,"0.6","N8",0.46,0.281,0.431767307465354,0.0282326925346458,-0.150767307465354
"0.3",0.2698,80,"0.8","N8",0.556,0.426,0.521611938998076,0.0343880610019242,-0.0956119389980759
"0.3",0.0078,110,"0","N8",0.064,0.003,0.0562352044317528,0.00776479556824722,-0.0532352044317528
"0.3",0.1329,110,"0.2","N8",0.333,0.087,0.253890047578344,0.0791099524216562,-0.166890047578344
"0.3",0.185,110,"0.4","N8",0.59,0.214,0.390845919252392,0.199154080747608,-0.176845919252392
"0.3",0.2288,110,"0.6","N8",0.588,0.39,0.518625536207834,0.0693744637921664,-0.128625536207834
"0.3",0.2653,110,"0.8","N8",0.674,0.534,0.624208596564951,0.0497914034350487,-0.0902085965649513
"0.5",0.0059,20,"0","N8",0.066,0.005,0.0519189570887929,0.0140810429112071,-0.0469189570887929
"0.5",0.2117,20,"0.2","N8",0.151,0.039,0.161754947635636,-0.0107549476356364,-0.122754947635636
"0.5",0.3283,20,"0.4","N8",0.318,0.098,0.265940766879974,0.0520592331200262,-0.167940766879974
"0.5",0.3736,20,"0.6","N8",0.349,0.189,0.31403195012259,0.0349680498774099,-0.12503195012259
"0.5",0.445,20,"0.8","N8",0.437,0.327,0.396380872887335,0.0406191271126652,-0.0693808728873348
"0.5",0.0119,50,"0","N8",0.06,0.002,0.0563965379446899,0.00360346205531009,-0.0543965379446899
"0.5",0.2284,50,"0.2","N8",0.423,0.134,0.304768271585789,0.118231728414211,-0.170768271585789
"0.5",0.3159,50,"0.4","N8",0.652,0.278,0.469603015544183,0.182396984455817,-0.191603015544183
"0.5",0.3707,50,"0.6","N8",0.675,0.467,0.577628035042609,0.0973719649573912,-0.110628035042609
"0.5",0.4314,50,"0.8","N8",0.752,0.641,0.690482249537468,0.0615177504625316,-0.0494822495374684
"0.5",0.0013,80,"0","N8",0.056,0.003,0.0508500514077108,0.00514994859228918,-0.0478500514077108
"0.5",0.2231,80,"0.2","N8",0.622,0.205,0.405208379471423,0.216791620528577,-0.200208379471423
"0.5",0.3172,80,"0.4","N8",0.855,0.481,0.63784126314328,0.21715873685672,-0.15684126314328
"0.5",0.3785,80,"0.6","N8",0.866,0.669,0.769961705379338,0.0960382946206617,-0.100961705379338
"0.5",0.4348,80,"0.8","N8",0.912,0.816,0.862859810760646,0.049140189239354,-0.046859810760646
"0.5",-0.0061,110,"0","N8",0.057,0.002,0.0455185415836069,0.0114814584163931,-0.0435185415836069
"0.5",0.2182,110,"0.2","N8",0.75,0.267,0.487370454771672,0.262629545228328,-0.220370454771671
"0.5",0.3092,110,"0.4","N8",0.935,0.63,0.739274398476806,0.195725601523194,-0.109274398476806
"0.5",0.3769,110,"0.6","N8",0.934,0.806,0.873194241071053,0.0608057589289467,-0.0671942410710533
"0.5",0.4324,110,"0.8","N8",0.961,0.913,0.939661153812526,0.0213388461874736,-0.0266611538125263
"0.7",-0.0072,20,"0","N8",0.058,0.004,0.0477353058091484,0.0102646941908516,-0.0437353058091484
"0.7",0.2961,20,"0.2","N8",0.329,0.075,0.234183320335036,0.0948166796649643,-0.159183320335036
"0.7",0.4415,20,"0.4","N8",0.567,0.225,0.392198038145719,0.174801961854281,-0.167198038145719
"0.7",0.5238,20,"0.6","N8",0.546,0.357,0.492806176498783,0.0531938235012167,-0.135806176498783
"0.7",0.5856,20,"0.8","N8",0.627,0.505,0.569012058499344,0.0579879415006561,-0.0640120584993439
"0.7",-0.005,50,"0","N8",0.057,0.003,0.047491182997809,0.00950881700219103,-0.044491182997809
"0.7",0.2942,50,"0.2","N8",0.721,0.258,0.427000835620167,0.293999164379833,-0.169000835620167
"0.7",0.4361,50,"0.4","N8",0.903,0.534,0.698661293899504,0.204338706100496,-0.164661293899504
"0.7",0.527,50,"0.6","N8",0.929,0.783,0.834446190317094,0.0945538096829056,-0.0514461903170944
"0.7",0.5949,50,"0.8","N8",0.954,0.888,0.904735036907907,0.0492649630920932,-0.0167350369079068
"0.7",-0.006,80,"0","N8",0.059,0.002,0.0462225135242453,0.0127774864757547,-0.0442225135242453
"0.7",0.3098,80,"0.2","N8",0.895,0.411,0.620233512216192,0.274766487783808,-0.209233512216192
"0.7",0.435,80,"0.4","N8",0.983,0.782,0.863136031560365,0.119863968439635,-0.0811360315603653
"0.7",0.5291,80,"0.6","N8",0.989,0.935,0.954206873280354,0.0347931267196459,-0.0192068732803541
"0.7",0.6008,80,"0.8","N8",0.997,0.986,0.983765886027315,0.0132341139726855,0.00223411397268547
"0.7",-0.0028,110,"0","N8",0.067,0,0.0479010751359831,0.0190989248640169,-0.0479010751359831
"0.7",0.3133,110,"0.2","N8",0.966,0.584,0.74902403258909,0.21697596741091,-0.16502403258909
"0.7",0.4324,110,"0.4","N8",0.999,0.913,0.939661153812526,0.0593388461874736,-0.0266611538125263
"0.7",0.5137,110,"0.6","N8",0.997,0.98,0.984340181142773,0.0126598188572274,-0.00434018114277257
"0.7",0.5911,110,"0.8","N8",1,1,0.996786919673523,0.00321308032647671,0.00321308032647671
"0",0.0044,20,"0","N10",0.016,0.013,0.0514256255454962,-0.0354256255454962,-0.0384256255454962
"0",-0.0164,20,"0.2","N10",0.033,0.022,0.044961873300681,-0.011961873300681,-0.022961873300681
"0",5e-04,20,"0.4","N10",0.066,0.042,0.0501603986209764,0.0158396013790236,-0.00816039862097643
"0",0.0049,20,"0.6","N10",0.039,0.043,0.0515896535300304,-0.0125896535300304,-0.00858965353003042
"0",0.0132,20,"0.8","N10",0.062,0.058,0.0543737322487676,0.00762626775123237,0.00362626775123238
"0",-0.0077,50,"0","N10",0.019,0.017,0.0461789517350493,-0.0271789517350493,-0.0291789517350493
"0",-0.0094,50,"0.2","N10",0.044,0.026,0.0453677798468892,-0.00136777984688922,-0.0193677798468892
"0",-0.003,50,"0.4","N10",0.056,0.04,0.0484823339507656,0.00751766604923438,-0.00848233395076562
"0",0.0157,50,"0.6","N10",0.044,0.051,0.0585697600031645,-0.0145697600031645,-0.0075697600031645
"0",0.0086,50,"0.8","N10",0.068,0.069,0.0545612790864234,0.0134387209135766,0.0144387209135766
"0",-0.0056,80,"0","N10",0.015,0.016,0.0464670017187219,-0.0314670017187219,-0.0304670017187219
"0",0.004,80,"0.2","N10",0.032,0.023,0.0526522911583864,-0.0206522911583864,-0.0296522911583864
"0",-0.0056,80,"0.4","N10",0.061,0.033,0.0464670017187219,0.0145329982812781,-0.0134670017187219
"0",0.0092,80,"0.6","N10",0.053,0.06,0.0562657974947889,-0.00326579749478888,0.00373420250521111
"0",0.0019,80,"0.8","N10",0.045,0.047,0.0512462443534359,-0.00624624435343595,-0.00424624435343594
"0",-0.0014,110,"0","N10",0.004,0.009,0.0489415481058668,-0.0449415481058668,-0.0399415481058668
"0",-0.0043,110,"0.2","N10",0.038,0.019,0.0468060112862064,-0.00880601128620643,-0.0278060112862064
"0",-0.0017,110,"0.4","N10",0.046,0.04,0.0487170827457398,-0.00271708274573983,-0.00871708274573983
"0",0.0025,110,"0.6","N10",0.039,0.053,0.0519354233454602,-0.0129354233454602,0.0010645766545398
"0",-4e-04,110,"0.8","N10",0.049,0.06,0.0496957391900033,-0.00069573919000325,0.0103042608099967
"0.3",-7e-04,20,"0","N10",0.011,0.025,0.0497761292479744,-0.0387761292479744,-0.0247761292479744
"0.3",0.1354,20,"0.2","N10",0.143,0.071,0.110426922804357,0.0325730771956433,-0.0394269228043567
"0.3",0.1844,20,"0.4","N10",0.209,0.141,0.141845709173815,0.0671542908261849,-0.000845709173815129
"0.3",0.2336,20,"0.6","N10",0.204,0.192,0.178982017583802,0.025017982416198,0.0130179824161981
"0.3",0.2393,20,"0.8","N10",0.228,0.207,0.183648498060673,0.0443515019393273,0.0233515019393273
"0.3",-0.0066,50,"0","N10",0.013,0.016,0.0467100059862365,-0.0337100059862365,-0.0307100059862365
"0.3",0.1343,50,"0.2","N10",0.236,0.145,0.164041638869946,0.0719583611300542,-0.0190416388699458
"0.3",0.1939,50,"0.4","N10",0.405,0.296,0.247606386569371,0.157393613430629,0.0483936134306294
"0.3",0.2382,50,"0.6","N10",0.393,0.384,0.32201397729113,0.0709860227088703,0.0619860227088703
"0.3",0.2615,50,"0.8","N10",0.427,0.42,0.364528020305439,0.0624719796945606,0.0554719796945606
"0.3",0.0013,80,"0","N10",0.007,0.017,0.0508500514077108,-0.0438500514077108,-0.0338500514077108
"0.3",0.1284,80,"0.2","N10",0.348,0.209,0.201505710258423,0.146494289741577,0.00749428974157687
"0.3",0.1872,80,"0.4","N10",0.553,0.37,0.320620082072895,0.232379917927105,0.0493799179271046
"0.3",0.2339,80,"0.6","N10",0.532,0.516,0.431767307465354,0.100232692534646,0.0842326925346458
"0.3",0.2698,80,"0.8","N10",0.598,0.578,0.521611938998076,0.0763880610019241,0.0563880610019241
"0.3",0.0078,110,"0","N10",0.009,0.016,0.0562352044317528,-0.0472352044317528,-0.0402352044317528
"0.3",0.1329,110,"0.2","N10",0.435,0.288,0.253890047578344,0.181109952421656,0.0341099524216562
"0.3",0.185,110,"0.4","N10",0.65,0.511,0.390845919252392,0.259154080747608,0.120154080747608
"0.3",0.2288,110,"0.6","N10",0.657,0.623,0.518625536207834,0.138374463792166,0.104374463792166
"0.3",0.2653,110,"0.8","N10",0.71,0.692,0.624208596564951,0.0857914034350487,0.0677914034350486
"0.5",0.0059,20,"0","N10",0.01,0.014,0.0519189570887929,-0.0419189570887929,-0.0379189570887929
"0.5",0.2117,20,"0.2","N10",0.222,0.136,0.161754947635636,0.0602450523643636,-0.0257549476356363
"0.5",0.3283,20,"0.4","N10",0.394,0.26,0.265940766879974,0.128059233120026,-0.0059407668799738
"0.5",0.3736,20,"0.6","N10",0.408,0.396,0.31403195012259,0.0939680498774099,0.0819680498774099
"0.5",0.445,20,"0.8","N10",0.488,0.469,0.396380872887335,0.0916191271126652,0.0726191271126652
"0.5",0.0119,50,"0","N10",0.013,0.012,0.0563965379446899,-0.0433965379446899,-0.0443965379446899
"0.5",0.2284,50,"0.2","N10",0.541,0.351,0.304768271585789,0.236231728414211,0.0462317284142105
"0.5",0.3159,50,"0.4","N10",0.725,0.575,0.469603015544183,0.255396984455817,0.105396984455817
"0.5",0.3707,50,"0.6","N10",0.739,0.714,0.577628035042609,0.161371964957391,0.136371964957391
"0.5",0.4314,50,"0.8","N10",0.797,0.777,0.690482249537468,0.106517750462532,0.0865177504625316
"0.5",0.0013,80,"0","N10",0.01,0.014,0.0508500514077108,-0.0408500514077108,-0.0368500514077108
"0.5",0.2231,80,"0.2","N10",0.725,0.508,0.405208379471423,0.319791620528577,0.102791620528577
"0.5",0.3172,80,"0.4","N10",0.902,0.774,0.63784126314328,0.26415873685672,0.13615873685672
"0.5",0.3785,80,"0.6","N10",0.901,0.873,0.769961705379338,0.131038294620662,0.103038294620662
"0.5",0.4348,80,"0.8","N10",0.929,0.912,0.862859810760646,0.0661401892393541,0.049140189239354
"0.5",-0.0061,110,"0","N10",0.009,0.015,0.0455185415836069,-0.0365185415836069,-0.0305185415836069
"0.5",0.2182,110,"0.2","N10",0.84,0.631,0.487370454771672,0.352629545228328,0.143629545228328
"0.5",0.3092,110,"0.4","N10",0.96,0.872,0.739274398476806,0.220725601523194,0.132725601523194
"0.5",0.3769,110,"0.6","N10",0.949,0.936,0.873194241071053,0.0758057589289466,0.0628057589289467
"0.5",0.4324,110,"0.8","N10",0.971,0.961,0.939661153812526,0.0313388461874736,0.0213388461874736
"0.7",-0.0072,20,"0","N10",0.011,0.01,0.0477353058091484,-0.0367353058091484,-0.0377353058091484
"0.7",0.2961,20,"0.2","N10",0.435,0.283,0.234183320335036,0.200816679664964,0.0488166796649642
"0.7",0.4415,20,"0.4","N10",0.64,0.497,0.392198038145719,0.247801961854281,0.104801961854281
"0.7",0.5238,20,"0.6","N10",0.627,0.598,0.492806176498783,0.134193823501217,0.105193823501217
"0.7",0.5856,20,"0.8","N10",0.674,0.658,0.569012058499344,0.104987941500656,0.0889879415006561
"0.7",-0.005,50,"0","N10",0.012,0.015,0.047491182997809,-0.035491182997809,-0.032491182997809
"0.7",0.2942,50,"0.2","N10",0.828,0.619,0.427000835620167,0.400999164379833,0.191999164379833
"0.7",0.4361,50,"0.4","N10",0.939,0.846,0.698661293899504,0.240338706100496,0.147338706100496
"0.7",0.527,50,"0.6","N10",0.957,0.933,0.834446190317094,0.122553809682906,0.0985538096829056
"0.7",0.5949,50,"0.8","N10",0.961,0.949,0.904735036907907,0.0562649630920932,0.0442649630920932
"0.7",-0.006,80,"0","N10",0.009,0.011,0.0462225135242453,-0.0372225135242453,-0.0352225135242453
"0.7",0.3098,80,"0.2","N10",0.945,0.81,0.620233512216192,0.324766487783808,0.189766487783808
"0.7",0.435,80,"0.4","N10",0.989,0.963,0.863136031560365,0.125863968439635,0.0998639684396346
"0.7",0.5291,80,"0.6","N10",0.992,0.99,0.954206873280354,0.0377931267196459,0.0357931267196459
"0.7",0.6008,80,"0.8","N10",0.998,0.996,0.983765886027315,0.0142341139726855,0.0122341139726855
"0.7",-0.0028,110,"0","N10",0.016,0.012,0.0479010751359831,-0.0319010751359831,-0.0359010751359831
"0.7",0.3133,110,"0.2","N10",0.986,0.908,0.74902403258909,0.23697596741091,0.15897596741091
"0.7",0.4324,110,"0.4","N10",0.999,0.992,0.939661153812526,0.0593388461874736,0.0523388461874736
"0.7",0.5137,110,"0.6","N10",0.999,0.998,0.984340181142773,0.0146598188572274,0.0136598188572274
"0.7",0.5911,110,"0.8","N10",1,1,0.996786919673523,0.00321308032647671,0.00321308032647671
"0",0.0044,20,"0","N12",0.024,0,0.0514256255454962,-0.0274256255454962,-0.0514256255454962
"0",-0.0164,20,"0.2","N12",0.017,0,0.044961873300681,-0.027961873300681,-0.044961873300681
"0",5e-04,20,"0.4","N12",0.053,0.001,0.0501603986209764,0.00283960137902357,-0.0491603986209764
"0",0.0049,20,"0.6","N12",0.043,0.006,0.0515896535300304,-0.00858965353003042,-0.0455896535300304
"0",0.0132,20,"0.8","N12",0.055,0.017,0.0543737322487676,0.000626267751232375,-0.0373737322487676
"0",-0.0077,50,"0","N12",0.027,0,0.0461789517350493,-0.0191789517350493,-0.0461789517350493
"0",-0.0094,50,"0.2","N12",0.021,0,0.0453677798468892,-0.0243677798468892,-0.0453677798468892
"0",-0.003,50,"0.4","N12",0.043,0.001,0.0484823339507656,-0.00548233395076562,-0.0474823339507656
"0",0.0157,50,"0.6","N12",0.038,0.008,0.0585697600031645,-0.0205697600031645,-0.0505697600031645
"0",0.0086,50,"0.8","N12",0.061,0.01,0.0545612790864234,0.00643872091357661,-0.0445612790864234
"0",-0.0056,80,"0","N12",0.022,0,0.0464670017187219,-0.0244670017187219,-0.0464670017187219
"0",0.004,80,"0.2","N12",0.016,0,0.0526522911583864,-0.0366522911583864,-0.0526522911583864
"0",-0.0056,80,"0.4","N12",0.036,0,0.0464670017187219,-0.0104670017187219,-0.0464670017187219
"0",0.0092,80,"0.6","N12",0.049,0.006,0.0562657974947889,-0.00726579749478888,-0.0502657974947889
"0",0.0019,80,"0.8","N12",0.044,0.011,0.0512462443534359,-0.00724624435343595,-0.0402462443534359
"0",-0.0014,110,"0","N12",0.015,0,0.0489415481058668,-0.0339415481058668,-0.0489415481058668
"0",-0.0043,110,"0.2","N12",0.024,0,0.0468060112862064,-0.0228060112862064,-0.0468060112862064
"0",-0.0017,110,"0.4","N12",0.034,0.001,0.0487170827457398,-0.0147170827457398,-0.0477170827457398
"0",0.0025,110,"0.6","N12",0.034,0.001,0.0519354233454602,-0.0179354233454602,-0.0509354233454602
"0",-4e-04,110,"0.8","N12",0.048,0.01,0.0496957391900033,-0.00169573919000325,-0.0396957391900032
"0.3",-7e-04,20,"0","N12",0.019,0,0.0497761292479744,-0.0307761292479744,-0.0497761292479744
"0.3",0.1354,20,"0.2","N12",0.085,0.001,0.110426922804357,-0.0254269228043567,-0.109426922804357
"0.3",0.1844,20,"0.4","N12",0.171,0.012,0.141845709173815,0.0291542908261849,-0.129845709173815
"0.3",0.2336,20,"0.6","N12",0.193,0.043,0.178982017583802,0.0140179824161981,-0.135982017583802
"0.3",0.2393,20,"0.8","N12",0.215,0.076,0.183648498060673,0.0313515019393273,-0.107648498060673
"0.3",-0.0066,50,"0","N12",0.025,0,0.0467100059862365,-0.0217100059862365,-0.0467100059862365
"0.3",0.1343,50,"0.2","N12",0.176,0.006,0.164041638869946,0.0119583611300542,-0.158041638869946
"0.3",0.1939,50,"0.4","N12",0.355,0.034,0.247606386569371,0.107393613430629,-0.213606386569371
"0.3",0.2382,50,"0.6","N12",0.375,0.119,0.32201397729113,0.0529860227088703,-0.20301397729113
"0.3",0.2615,50,"0.8","N12",0.417,0.186,0.364528020305439,0.0524719796945606,-0.178528020305439
"0.3",0.0013,80,"0","N12",0.016,0,0.0508500514077108,-0.0348500514077108,-0.0508500514077108
"0.3",0.1284,80,"0.2","N12",0.271,0.008,0.201505710258423,0.0694942897415769,-0.193505710258423
"0.3",0.1872,80,"0.4","N12",0.493,0.067,0.320620082072895,0.172379917927105,-0.253620082072895
"0.3",0.2339,80,"0.6","N12",0.524,0.174,0.431767307465354,0.0922326925346458,-0.257767307465354
"0.3",0.2698,80,"0.8","N12",0.59,0.339,0.521611938998076,0.0683880610019241,-0.182611938998076
"0.3",0.0078,110,"0","N12",0.024,0,0.0562352044317528,-0.0322352044317528,-0.0562352044317528
"0.3",0.1329,110,"0.2","N12",0.367,0.019,0.253890047578344,0.113109952421656,-0.234890047578344
"0.3",0.185,110,"0.4","N12",0.598,0.094,0.390845919252392,0.207154080747608,-0.296845919252392
"0.3",0.2288,110,"0.6","N12",0.647,0.265,0.518625536207834,0.128374463792166,-0.253625536207834
"0.3",0.2653,110,"0.8","N12",0.7,0.45,0.624208596564951,0.0757914034350486,-0.174208596564951
"0.5",0.0059,20,"0","N12",0.021,0.001,0.0519189570887929,-0.0309189570887929,-0.0509189570887929
"0.5",0.2117,20,"0.2","N12",0.174,0.008,0.161754947635636,0.0122450523643636,-0.153754947635636
"0.5",0.3283,20,"0.4","N12",0.344,0.036,0.265940766879974,0.0780592331200262,-0.229940766879974
"0.5",0.3736,20,"0.6","N12",0.386,0.102,0.31403195012259,0.0719680498774099,-0.21203195012259
"0.5",0.445,20,"0.8","N12",0.471,0.233,0.396380872887335,0.0746191271126652,-0.163380872887335
"0.5",0.0119,50,"0","N12",0.024,0,0.0563965379446899,-0.0323965379446899,-0.0563965379446899
"0.5",0.2284,50,"0.2","N12",0.479,0.03,0.304768271585789,0.174231728414211,-0.274768271585789
"0.5",0.3159,50,"0.4","N12",0.692,0.145,0.469603015544183,0.222396984455817,-0.324603015544183
"0.5",0.3707,50,"0.6","N12",0.719,0.321,0.577628035042609,0.141371964957391,-0.256628035042609
"0.5",0.4314,50,"0.8","N12",0.789,0.556,0.690482249537468,0.0985177504625316,-0.134482249537468
"0.5",0.0013,80,"0","N12",0.023,0,0.0508500514077108,-0.0278500514077108,-0.0508500514077108
"0.5",0.2231,80,"0.2","N12",0.682,0.054,0.405208379471423,0.276791620528577,-0.351208379471423
"0.5",0.3172,80,"0.4","N12",0.88,0.3,0.63784126314328,0.24215873685672,-0.33784126314328
"0.5",0.3785,80,"0.6","N12",0.893,0.547,0.769961705379338,0.123038294620662,-0.222961705379338
"0.5",0.4348,80,"0.8","N12",0.923,0.76,0.862859810760646,0.060140189239354,-0.102859810760646
"0.5",-0.0061,110,"0","N12",0.022,0,0.0455185415836069,-0.0235185415836069,-0.0455185415836069
"0.5",0.2182,110,"0.2","N12",0.794,0.098,0.487370454771672,0.306629545228329,-0.389370454771672
"0.5",0.3092,110,"0.4","N12",0.946,0.467,0.739274398476806,0.206725601523194,-0.272274398476806
"0.5",0.3769,110,"0.6","N12",0.943,0.738,0.873194241071053,0.0698057589289466,-0.135194241071053
"0.5",0.4324,110,"0.8","N12",0.969,0.875,0.939661153812526,0.0293388461874736,-0.0646611538125264
"0.7",-0.0072,20,"0","N12",0.019,0,0.0477353058091484,-0.0287353058091484,-0.0477353058091484
"0.7",0.2961,20,"0.2","N12",0.359,0.012,0.234183320335036,0.124816679664964,-0.222183320335036
"0.7",0.4415,20,"0.4","N12",0.586,0.091,0.392198038145719,0.193801961854281,-0.301198038145719
"0.7",0.5238,20,"0.6","N12",0.603,0.253,0.492806176498783,0.110193823501217,-0.239806176498783
"0.7",0.5856,20,"0.8","N12",0.665,0.421,0.569012058499344,0.0959879415006561,-0.148012058499344
"0.7",-0.005,50,"0","N12",0.02,0,0.047491182997809,-0.027491182997809,-0.047491182997809
"0.7",0.2942,50,"0.2","N12",0.77,0.087,0.427000835620167,0.342999164379833,-0.340000835620167
"0.7",0.4361,50,"0.4","N12",0.925,0.358,0.698661293899504,0.226338706100496,-0.340661293899504
"0.7",0.527,50,"0.6","N12",0.953,0.688,0.834446190317094,0.118553809682906,-0.146446190317094
"0.7",0.5949,50,"0.8","N12",0.958,0.848,0.904735036907907,0.0532649630920932,-0.0567350369079068
"0.7",-0.006,80,"0","N12",0.012,0,0.0462225135242453,-0.0342225135242453,-0.0462225135242453
"0.7",0.3098,80,"0.2","N12",0.923,0.221,0.620233512216192,0.302766487783808,-0.399233512216192
"0.7",0.435,80,"0.4","N12",0.986,0.666,0.863136031560365,0.122863968439635,-0.197136031560365
"0.7",0.5291,80,"0.6","N12",0.991,0.895,0.954206873280354,0.0367931267196459,-0.0592068732803541
"0.7",0.6008,80,"0.8","N12",0.998,0.972,0.983765886027315,0.0142341139726855,-0.0117658860273145
"0.7",-0.0028,110,"0","N12",0.025,0,0.0479010751359831,-0.0229010751359831,-0.0479010751359831
"0.7",0.3133,110,"0.2","N12",0.979,0.401,0.74902403258909,0.22997596741091,-0.34802403258909
"0.7",0.4324,110,"0.4","N12",0.999,0.839,0.939661153812526,0.0593388461874736,-0.100661153812526
"0.7",0.5137,110,"0.6","N12",0.999,0.97,0.984340181142773,0.0146598188572274,-0.0143401811427726
"0.7",0.5911,110,"0.8","N12",1,0.999,0.996786919673523,0.00321308032647671,0.00221308032647671
